date,id,username,likeCount,retweetCount,language,year,month,content
2022-05-13 14:33:51+00:00,1525122154752270338,themisscoco,0,0,en,2022,5,never apply loan credit get denial email guy scam company
2022-05-13 01:18:35+00:00,1524922017476059136,VallyOMally,0,0,en,2022,5,talk delete account want email service
2022-05-10 11:01:15+00:00,1523981485543411713,bigfatfrogboy,2,0,en,2022,5,another predatory lender
2022-05-09 17:23:52+00:00,1523715389158420480,DCAgains,0,0,en,2022,5,plz promos crypto credit card btc day sell btc bill credit stay away robinhood nokeysnocheese dyor
2022-05-09 17:19:49+00:00,1523714369812856833,DCAgains,0,0,en,2022,5,plz promos crypto credit card btc day sell btc bill credit stay fuck away robinhood nokeysnocheese dyor
2022-05-09 16:39:55+00:00,1523704327889506305,HasPaypal,0,0,en,2022,5,fund transfer available wait since thursday need use thanks
2022-05-08 16:08:05+00:00,1523333929129811968,ZeroCoolLatte,0,0,en,2022,5,matter website log fix crap
2022-05-07 16:19:47+00:00,1522974485225299971,violentsaint_tv,0,0,en,2022,5,try take photo iphone finish loan application mobile site work screen button take photo oversight design
2022-05-06 23:45:54+00:00,1522724368475848706,AlberoRamirez,0,0,es,2022,5,hola
2022-05-03 22:45:59+00:00,1521622124770824192,laurenrose,0,0,en,2022,5,fraudulent account open refuse remove people credit account
2022-05-03 22:45:12+00:00,1521621929400143886,laurenrose,0,0,en,2022,5,come remove fraudulent loan victim credit account customer service answer phone anyone
2022-05-01 14:55:31+00:00,1520778952763129857,TommyIIGunz_,1,0,qam,2022,5,
2022-04-29 20:53:35+00:00,1520144287538851841,tracygi33288207,0,0,en,2022,4,sell loan debt collector fraud investigation investigation get claim number past hour tuesday friday loan boa account verify name
2022-04-28 15:41:53+00:00,1519703458021994496,Paulbrianbell,0,0,en,2022,4,lending club never get payment say would make behalf full week ago mail check could paid electronically bank limbo say mail say never receive dissapointed weak
2022-04-27 15:10:20+00:00,1519333131211399168,ElchinGunby,0,0,en,2022,4,real bank say give bank info
2022-04-27 14:27:34+00:00,1519322368124018688,lythics,0,0,en,2022,4,sent
2022-04-25 12:42:32+00:00,1518571160073641990,JackselleO,0,0,en,2022,4,guy help still look loan wedding come close
2022-04-25 02:37:16+00:00,1518418838882160641,MissAnonFatale,0,0,en,2022,4,reason none card payment process record activity history try pay week
2022-04-19 21:19:43+00:00,1516526982921609218,elsydlon,0,0,en,2022,4,verify thief never ever use loan amp respond fuck bot either help shit
2022-04-18 16:59:17+00:00,1516099058137505796,MissAnonFatale,0,0,en,2022,4,account use pay credit card bank dept need copy statement one new account verify bank account rep sit front amp different way already seriously stay away
2022-04-18 16:59:16+00:00,1516099051544096768,MissAnonFatale,0,0,en,2022,4,staff people spoken today competent thanks finally get husband switch bank amp guy screw every step way stayaway want access money transaction amp verify bank
2022-04-18 16:59:16+00:00,1516099050822639623,MissAnonFatale,0,0,en,2022,4,see recent transaction get chunk tie somewhere may may paid fri well visible record take get hig switch bank nightmare
2022-04-18 16:59:15+00:00,1516099050046689283,MissAnonFatale,0,0,en,2022,4,ever sign bank acct year old could create well system want cancel external bank transfer make min ago take days get back want pay upgrade credit card check account
2022-04-14 18:43:35+00:00,1514675755086594061,CUbroadcast,2,0,en,2022,4,watch help provide billion dollar loan member creditunions financialservices
2022-04-13 14:56:50+00:00,1514256302939197442,elsydlon,0,0,en,2022,4,yeah number see someone reach
2022-04-12 15:05:59+00:00,1513896218560446469,lythics,0,0,en,2022,4,spent hour half phone amaze repmanager name olivia figure issue handle situation perfectly deserves kudos raise whatever perk give thank olivia
2022-04-12 13:42:36+00:00,1513875231026339866,lythics,0,0,en,2022,4,call immediately hang phone rep tell speak directly refuse speak note account state authorize life loan world
2022-04-12 13:38:37+00:00,1513874229770522629,lythics,0,0,en,2022,4,husband call say system call system one
2022-04-12 13:34:45+00:00,1513873258751397892,lythics,0,0,en,2022,4,sign man dnr need get authorization every single time speak credit card file email yet today
2022-04-12 13:33:55+00:00,1513873049023614985,lythics,0,0,en,2022,4,speak even though one spoke last week ticket account ticket need place get resolve work hour day time deal literally
2022-04-12 13:32:15+00:00,1513872627265413120,lythics,0,0,en,2022,4,upgrade seem issue customer service reps speak husband account week sudden longer speak even though give authorization
2022-04-12 12:56:51+00:00,1513863720249790465,elsydlon,0,0,en,2022,4,idc situation never use ever modern day scammer avoid ripoff
2022-04-12 08:45:08+00:00,1513800371033952258,heatwave_trades,0,0,en,2022,4,shall look business conduct upgrade inc
2022-04-11 21:28:48+00:00,1513630167670874116,ZackLeRoy_RE,1,1,en,2022,4,crazy get call promise several time call last week
2022-04-09 02:14:00+00:00,1512614776802713605,heatwave_trades,1,0,en,2022,4,exactly fraud preditory company horrible customer service immoral allow consumer manipulate take advantage company
2022-04-08 20:35:49+00:00,1512529669362491397,heatwave_trades,0,0,en,2022,4,fraud company stay away predator company look prey vanurable consumer stay away company
2022-04-05 19:14:18+00:00,1511421993232437250,Aphasialista,1,0,en,2022,4,guy simply website problem
2022-04-04 17:11:16+00:00,1511028641588813831,Tom,0,0,en,2022,4,fix yet transfer earn bitcoin personal wallet even let
2022-04-03 01:59:39+00:00,1510436836925186052,Art65585314,0,0,en,2022,4,awfully disappoint commercial use animal benefit incite animal violence say dead end shame horrible commercial customer
2022-04-02 17:05:06+00:00,1510302312740397059,ZackLeRoy_RE,0,0,en,2022,4,ask respond exactly point
2022-04-01 23:20:27+00:00,1510034385730428939,brancato_joe,2,0,en,2022,4,personal loan available get one traditional banking institution personalfinance loan banking credit creditunion personalloan upgrade jbbusinesssolutions
2022-03-31 14:08:06+00:00,1509532993471266820,FinTech_Series,0,0,en,2022,3,upgrade announces partnership one hundred credit union fintech financetechnology technology finance fintechnews
2022-03-30 17:12:00+00:00,1509216887997186051,Finovate,0,0,en,2022,3,responsible credit facilitator reach new milestone announcement credit union partner
2022-03-28 23:42:59+00:00,1508590506493812740,_CryptoCurator,2,0,en,2022,3,see bitcoin reward card virus spread
2022-03-25 15:00:02+00:00,1507371739201691655,AllGrowthJobs,0,1,en,2022,3,want head marketing mobile banking san francisco
2022-03-25 00:21:07+00:00,1507150552538394625,allyson_o,1,1,en,2022,3,maybe ceo sit cross river bank clear shit show try get approve loan fund
2022-03-22 14:22:02+00:00,1506275009089740815,MiguelArmaza,3,0,en,2022,3,found issue consumer credit amp raise equity dst coatue many
2022-03-22 14:22:01+00:00,1506275007479099393,MiguelArmaza,9,1,en,2022,3,pod sit renaud laplanche cofounderceo one lead neobanks ranked fastestgrowing company listen
2022-03-21 00:35:33+00:00,1505704631187349505,Soc_Slayer,0,0,en,2022,3,blockfi since last year
2022-03-21 00:08:53+00:00,1505697920040976385,PiPrimePi,3,0,en,2022,3,swipe stack incredibly important part bitcoin brand growth narrative constant price agnostic bid company put together bitcoin corporate card program extinction level event amex owneroperator biz switch
2022-03-21 00:08:32+00:00,1505697831432171520,jaywilathome,0,0,en,2022,3,report
2022-03-21 00:03:48+00:00,1505696642003083271,MCHAPSBTC,0,0,en,2022,3,yes nydig awesome space tonight
2022-03-18 19:34:44+00:00,1504904152660467714,synthwerkmusic,0,0,en,2022,3,hope good lawyer deny valid scra request alright card play
2022-03-18 16:58:40+00:00,1504864876015063062,cjthomas5048,0,0,en,2022,3,try get contact someone application never get response back
2022-03-13 06:31:57+00:00,1502895220752592898,JAppleshits,0,0,en,2022,3,approve triple cash reward card told promo spending certain amount three month send detail promo card
2022-03-12 00:06:22+00:00,1502435796288212992,memohitg,1,1,en,2022,3,guy shady verify literally every info abt send credit card customer service ask bank detail wow bad service amp policy never receive card first place
2022-03-10 04:31:44+00:00,1501777801447292930,lichapicha45,0,0,en,2022,3,get email state approve loan request loan
2022-03-09 15:23:28+00:00,1501579428488531972,uNaNiMoUzs,0,0,en,2022,3,yooo bonus errythang need
2022-03-08 18:17:02+00:00,1501260719567818754,its_mjo,0,0,en,2022,3,paid feb actually early paid double payment late past due
2022-03-07 10:30:10+00:00,1500780840602640396,AllSupportJobs,0,0,en,2022,3,seek support specialist san francisco
2022-03-04 21:38:37+00:00,1499861899235799040,W33Cleveland,1,0,en,2022,3,get
2022-03-04 20:54:25+00:00,1499850777481072640,MatthewRyanCase,2,2,en,2022,3,hey cryptotwitter btc upgrade bitcoin reward card
2022-03-04 20:20:00+00:00,1499842113671892993,treehuggersunny,1,0,en,2022,3,company ever piss much file every single consumer complaint possible yeah enter find portion
2022-03-04 13:18:41+00:00,1499736086058344451,JewishUpdate,0,0,en,2022,3,way make mobile deposit
2022-03-03 21:00:24+00:00,1499489893575233541,BestCompaniesAZ,3,1,en,2022,3,read bring employee back office fantastic fashion find employee excite back work make difference people life read
2022-03-02 17:56:06+00:00,1499081123552534528,montero_lydia,0,0,en,2022,3,great
2022-02-24 17:11:08+00:00,1496895483070980108,dinesh_budania,0,0,en,2022,2,respond
2022-02-24 16:51:35+00:00,1496890560908435464,dinesh_budania,0,0,en,2022,2,guy make fraud public write complaint cyber crime cheat name loan login number
2022-02-24 12:40:05+00:00,1496827268047405060,AllDesignJobs,0,0,en,2022,2,look senior visual designer remote remote
2022-02-23 00:57:35+00:00,1496288091363024903,jfigueredo,0,0,en,2022,2,issue resolve thanks
2022-02-20 17:00:20+00:00,1495443213741703169,brancato_joe,2,0,en,2022,2,secure business loan available entrepreneur anyone want start business need person may necessitate secure business loan businessloans creditcardloans loan business homeimprovement credit upgrade
2022-02-19 19:27:44+00:00,1495117919927386112,brancato_joe,1,0,en,2022,2,upgrade personal loan pay credit card dent consolidation business loan home improvement need view offer minute low fix rate affordable monthly payment prepayment fee loan
2022-02-19 10:06:38+00:00,1494976714606264320,james36087333,0,0,en,2022,2,upgrade check account still review past days provide necessary document someone tell
2022-02-18 21:31:39+00:00,1494786715097071619,ddh19452871,0,0,en,2022,2,team member help
2022-02-17 00:25:28+00:00,1494105682580164611,fjselopez,0,0,en,2022,2,hell guy send pre approve letter deny get credit want damn time deduct credit score work hard get back
2022-02-16 02:37:19+00:00,1493776476457496585,Miss_Scorpianic,0,0,en,2022,2,mail total payment different creditor day every payment post week ago maybe involve upgradecredit
2022-02-15 18:02:24+00:00,1493646893783691264,Miss_Scorpianic,0,0,en,2022,2,dispute balance credit bureau update
2022-02-15 17:58:06+00:00,1493645808947843079,Miss_Scorpianic,1,0,en,2022,2,start believe hold payment order accrue interest possible apply payment pray true make sense payment sent week ago today post upgradecredit
2022-02-14 21:10:21+00:00,1493331803490422786,honeycombio,0,0,en,2022,2,otel useful way instrument apps observability help get start enlist help kristin smith
2022-02-13 21:19:23+00:00,1492971688782299140,ScarlettSieber,2,1,en,2022,2,inflation increase consumer price last year alone fintech work reduce impact
2022-02-13 21:09:33+00:00,1492969214445039617,brancato_joe,1,0,en,2022,2,upgrade personal loan view offer minute low fix rate affordable monthly payment prepayment fee loan stimulus fintech upgrade nerdwallet debtconsolidation personalloan personalfinance
2022-02-11 02:11:07+00:00,1491957943700533248,jfigueredo,0,0,en,2022,2,activation line select activate new card receive message application error occur please help
2022-02-09 14:05:00+00:00,1491412821191573511,ParisFinForum,0,0,en,2022,2,throwback interview video series pff discover interview renaud laplanche ceo upgrade click via
2022-02-09 03:13:46+00:00,1491248934119182337,KeepRuminating,0,0,en,2022,2,lol yes
2022-02-08 22:26:38+00:00,1491176675932971013,KeepRuminating,0,0,en,2022,2,guess someone else site refuse take picture back license nothing wrong camera license
2022-02-08 09:08:52+00:00,1490975909746450439,CEInnovationCap,2,1,en,2022,2,portfolio company fintech platform combine mobile banking credit payment super app add new feature shopping fintech fintechnews portfolio
2022-02-07 22:15:01+00:00,1490811364310503425,cardlytics,4,0,en,2022,2,delighted announce cardlytics partner online lender challenger bank payment provider launch shopping component upgrade user earn cashback reward learn
2022-02-07 07:55:43+00:00,1490595112715309056,NAGARAJ95856777,0,0,qme,2022,2,
2022-02-04 14:37:54+00:00,1489609162996731905,crowdfundinside,2,0,en,2022,2,upgrade launch shopping feature ceo renaud laplanche share thought neobanks
2022-02-03 18:28:55+00:00,1489304910889951236,JurisDS57,1,0,en,2022,2,question company business practice simple inquiry mislead turn loan application customer service poor request escalate complaint refuse treat rudely
2022-02-03 17:29:49+00:00,1489290038953353225,ManuelM72289090,1,0,und,2022,2,
2022-02-03 13:37:12+00:00,1489231499320868868,ManuelM72289090,0,0,qam,2022,2,
2022-02-02 21:19:01+00:00,1488985332070723585,Finovate,0,0,en,2022,2,launch new upgrade shopping offering user cash back reward national brand local retailer user upgrade card app
2022-01-30 00:50:25+00:00,1487588978345660416,edeustuas,1,0,en,2022,1,today deny upgrade card application main bank federal credit union instead mainstream bank silly
2022-01-27 16:13:53+00:00,1486734213151875072,JewishUpdate,0,0,en,2022,1,make mobile deposit
2022-01-25 12:26:04+00:00,1485952106314240007,salman_grandy,0,0,in,2022,1,bhai sahab upgrade loun mei sohi hsai kya fake nahi
2022-01-25 03:15:11+00:00,1485813473984794625,PradeepDaniel6,0,0,en,2022,1,fraud people beg anywer take money like
2022-01-25 03:11:12+00:00,1485812469381877770,PradeepDaniel6,0,0,en,2022,1,tell tey gve credit take money
2022-01-25 03:10:56+00:00,1485812400867930116,PradeepDaniel6,0,0,en,2022,1,fraud company
2022-01-22 20:46:01+00:00,1484990760600715270,Matthew82182973,0,0,en,2022,1,sent different offer credit card personal loan month get credit card even approve credit income fine thank
2022-01-22 07:29:43+00:00,1484790364569485314,msmytpen,0,0,en,2022,1,let see send report every couple month building credit first plummet growth affect utilization drop open buy amount helpful one bit real customer service answer reach
2022-01-19 19:05:14+00:00,1483878232634150917,kvanhaelst,0,0,en,2022,1,still nothing
2022-01-15 07:17:30+00:00,1482250576092008448,lucky4life5280,0,0,qam,2022,1,
2022-01-14 13:02:00+00:00,1481974882132975621,LeslieHTayneEsq,1,0,en,2022,1,checked credit score low would like check good habit help improve credit score via
2022-01-13 16:30:09+00:00,1481664876338577416,AllSupportJobs,0,0,en,2022,1,seek senior manager audit support san francisco
2022-01-13 16:20:05+00:00,1481662345810100226,AllSupportJobs,0,0,en,2022,1,look senior manager audit support phoenix
2022-01-12 18:20:10+00:00,1481330176721965059,DevStartupJobs,0,0,en,2022,1,look genesys senior engineer phoenix
2022-01-10 21:06:06+00:00,1480647160647634957,kvanhaelst,0,0,en,2022,1,info call customer service multiple time good look
2022-01-04 17:41:49+00:00,1478421420887748608,HilliardKathryn,0,0,en,2022,1,send private message regard app
2022-01-04 14:39:33+00:00,1478375551693991942,kvanhaelst,0,0,qam,2022,1,
2022-01-04 05:03:34+00:00,1478230603543638020,VRs84,0,0,en,2022,1,hello sir use website people make fraud like give loan use website pls tack action people
2022-01-03 21:03:57+00:00,1478109904778977285,kvanhaelst,0,0,en,2022,1,might incompetent lender call month significant amount money miss loan distribution met automate email reply representative assure work
2022-01-03 11:45:37+00:00,1477969395234213893,omkarptr,0,0,en,2022,1,cheater request also recharge amount since day neither loan amount recharges yet disburse whatsapp group respond though show online mail sent support team
2022-01-01 17:37:22+00:00,1477333138540052481,phillip_rundle,0,0,en,2022,1,upgrade report card payment every two month credit agency credit score important card report monthly paid day ago still show balance
2022-01-01 17:35:44+00:00,1477332726005084166,phillip_rundle,0,0,qam,2022,1,
2021-12-28 18:29:06+00:00,1475896607128244229,Meenaks48679863,0,0,en,2021,12,money
2021-12-28 15:50:46+00:00,1475856758631399428,rawatsanj,0,0,en,2021,12,please confirm
2021-12-27 18:04:32+00:00,1475528034736390147,uhlecsiz,1,0,en,2021,12,please never get card crazy
2021-12-27 14:23:20+00:00,1475472369078599682,harshmunot3,0,0,en,2021,12,company fraud dont give loan take money guaranty transfer loan amount fraud company
2021-12-26 12:06:16+00:00,1475075487454040066,Meenaks48679863,0,0,en,2021,12,know verify company india promise provide loan company name take loan refund fraud
2021-12-23 18:01:25+00:00,1474077701573066752,poetryismyweapn,0,0,en,2021,12,damn even shoutout company give call email payment arrangement ask need assistance keep account open suppose care
2021-12-21 15:47:59+00:00,1473319345661038599,GaryTorello,1,0,en,2021,12,continually report behind matter try multiple payment still say past due get told misallocation error end worry yet fail fix lock account infuriate may need get attorney involve beware
2021-12-21 15:42:36+00:00,1473317989680361473,GaryTorello,2,0,en,2021,12,month run upgrade inc continually report account behind make multiple payment still say past due call numerous time get told misallocation error end worry yet fail fix lock acct beware
2021-12-20 17:14:34+00:00,1472978745631801344,ScbSarata,0,0,en,2021,12,work india
2021-12-20 12:42:38+00:00,1472910311048900611,Meenaks48679863,0,0,en,2021,12,official handle india
2021-12-16 19:00:07+00:00,1471555758751989764,DevStartupJobs,0,0,en,2021,12,want senior front end engineer remote remote
2021-12-15 15:55:27+00:00,1471146898526326791,JamesRi41426581,0,0,en,2021,12,try morning call verify loan preapproval however phone number provide email main number bbb website drop automate system garble beyond understand
2021-12-15 15:25:53+00:00,1471139457046925314,afinefabric,0,0,en,2021,12,loan payment schedule process today decline due unrelated payment actually schedule today process first account reschedule today charge twice
2021-12-14 18:23:56+00:00,1470821877509619714,MADWILLIT,0,0,en,2021,12,get hold want make sure double apply
2021-12-07 17:23:00+00:00,1468269826032480263,ImJustNosey4,0,0,en,2021,12,hello wait day someone contact regard pending charge november long usually take guy respond
2021-12-02 13:50:07+00:00,1466404314809729029,AllGrowthJobs,0,0,en,2021,12,want marketing communication manager san francisco
2021-11-30 16:40:06+00:00,1465722314755088384,bogazicigirisim,3,0,tr,2021,11,fintech teknolojisi alannda kullanclarna yeni bir banka deneyimi sunmak isteyen upgrade milyon dolar yatrm alarak milyar dolar deerlenmeye eriti haberin tamam iin
2021-11-20 17:02:31+00:00,1462104076653453318,UgantaYadav31,0,0,en,2021,11,add upgrade app wallet promise provide one lakh rupee loan return money
2021-11-20 00:41:42+00:00,1461857248507043845,FTPartners,11,3,en,2021,11,see week fintech deal activity financing amp transaction
2021-11-19 18:02:26+00:00,1461756767390482433,roosontheloos,0,0,en,2021,11,onto fintech raise neobank uniquely start credit focus rather debit focus like chime current offer installment lending credit card credit monitoring service
2021-11-19 17:05:54+00:00,1461742542991540231,AllianceFintech,1,0,en,2021,11,san franciscobased offer credit mobile banking complete series funding round premoney valuation read fintech news
2021-11-19 16:00:03+00:00,1461725971506208773,FinTech_Futures,0,1,en,2021,11,raise series funding valuation
2021-11-19 13:27:34+00:00,1461687598057934855,FinTech_Futures,1,1,en,2021,11,raise series funding valuation
2021-11-19 08:53:53+00:00,1461618719994658819,Veki551155,1,0,en,2021,11,live bitcoin labitconf underway salvador ceo discus state bitcoin adoption country plus ceo renaud laplanche dissects btc market
2021-11-18 21:03:24+00:00,1461439924478124032,StereoHeartGirl,0,0,en,2021,11,app website
2021-11-18 20:26:58+00:00,1461430755389628419,canopyservicing,0,0,en,2021,11,kudos renaud laplanche design credit card help consumer pay balance every month
2021-11-18 20:01:01+00:00,1461424223310778381,CoinDesk,43,4,en,2021,11,live bitcoin labitconf underway salvador ceo discus state bitcoin adoption country plus ceo renaud laplanche dissects btc market
2021-11-18 14:02:01+00:00,1461333879739097094,owlerinc,0,0,en,2021,11,mobile banking platform raise series round company funding history company billion valuation instantinsight
2021-11-17 17:14:00+00:00,1461019803741736962,Fintech_Global,0,0,en,2021,11,fintech unicorn close series hot heel former round read full story fintech paytech funding
2021-11-17 17:05:49+00:00,1461017743294140416,W_H_Financial,0,0,en,2021,11,fintech firm upgrade valuation nearly double bln fintech payment
2021-11-17 14:14:00+00:00,1460974505187164163,Fintech_Global,1,0,en,2021,11,fintech unicorn close series hot heel former round read full story fintech paytech funding
2021-11-17 13:46:58+00:00,1460967701967421445,Investclubsv,0,0,en,2021,11,upgrade raise million billion valuation fintech industry upgrade sanfrancisco found adelina grozdanova jeff bogan matt wierman renaud laplanche ceo soul htite visar nimani
2021-11-17 13:36:00+00:00,1460964942044188679,GrowthCapCo,0,0,en,2021,11,receives funding coatue dst global amp many others sign free weekly email newsletter fintech financialservices venturecapital banking
2021-11-17 12:56:50+00:00,1460955087602434050,Swipeline_tr,2,0,tr,2021,11,amerikan fintech yeni yatrmyla milyar dolar deerlemeye ulat
2021-11-17 12:23:03+00:00,1460946585760813069,efipm,1,0,en,2021,11,exactly monica add mega fundraise valuation creditcards
2021-11-17 12:22:24+00:00,1460946419037179905,efipm,0,1,en,2021,11,raise val long live creditcards europe plan rival visa amp mastercard appeal public funding card fintech
2021-11-17 09:54:21+00:00,1460909163870052352,Fintech_Global,0,0,en,2021,11,fintech unicorn close series hot heel former round read full story fintech paytech funding
2021-11-17 08:53:46+00:00,1460893918481035269,NetanyaJackson,0,0,en,2021,11,credit card startup jump valuation four month billion fintech
2021-11-17 07:00:56+00:00,1460865522757685256,ZenzoLusengo,0,0,qme,2021,11,fintech unicorn
2021-11-16 21:47:29+00:00,1460726239866634249,Ian_california,0,0,en,2021,11,great article hugh thanks share
2021-11-16 21:45:07+00:00,1460725643763613698,USFinTechCo,2,0,en,2021,11,fintech raise million billion valuation usfintech fintechusa fintech fintechnews investinginfintech investment investor invest capitalraise funding capraise venturecapital
2021-11-16 19:11:53+00:00,1460687081831911429,CNBCTheExchange,7,3,en,2021,11,buynowpaylater model make one fast grow credit card valuation soar six billion dollar ceo renaud laplanche explains appeal monthly installment revolve credit
2021-11-16 18:53:28+00:00,1460682448770060289,Finovate,0,0,en,2021,11,value billion million raise
2021-11-16 18:24:45+00:00,1460675220176609282,thetechstartups,1,0,en,2021,11,fintech startup upgrade raise million funding nearly double valuation billion breakingnews unicorn fintech technews funding
2021-11-16 16:55:31+00:00,1460652767140356100,alexiasmind,0,0,en,2021,11,incredible
2021-11-16 16:43:52+00:00,1460649832004165649,mattturck,9,1,en,2021,11,fintech rocketship keep accelerate series year ago great dst coatue dragoneer onboard new round
2021-11-16 15:04:05+00:00,1460624720227979274,FinTech_Series,0,0,en,2021,11,upgrade raise million billion valuation fintech financetechnology technology finance fintechnews upgrade raise billion million valuation
2021-11-16 13:30:24+00:00,1460601144242180098,Loni669,0,0,en,2021,11,big deal post stock symbol text report
2021-11-16 13:25:23+00:00,1460599884181037057,Hugh_Son,15,4,en,2021,11,new jumped valuation four month billion postmoney amid growth bnpllike credit card learned
2021-11-16 03:30:49+00:00,1460450257699946496,runinwithscisrs,0,0,en,2021,11,bad company every zero customer service get card make payment get help customer service help email call multiple time always minute wait help stay away
2021-11-12 19:23:07+00:00,1459240358085218304,derickallen2424,0,0,en,2021,11,need help
2021-11-12 17:06:27+00:00,1459205963253047303,ralphgot,0,0,en,2021,11,sent day ago never get reply
2021-11-10 15:45:02+00:00,1458460699328499712,tearsheetco,1,0,en,2021,11,many challengerbanks start basic account move lending renaud laplanche differently turn upgrade unicorn live big bank theory conference tbbt tune sign fintech
2021-11-10 00:42:16+00:00,1458233512667013126,PamFarley,0,0,en,2021,11,long take report paidoff account paid mine october still show balance credit report
2021-11-08 16:34:31+00:00,1457748375760162818,MusserRyan,1,0,en,2021,11,hey would love apply triple cash reward card hold regulatory obstacle local politician contact push change
2021-11-08 16:11:30+00:00,1457742583711551493,honeycombio,0,0,en,2021,11,want hear win strategy adopt opentelemetry join customer roundtable feature engineer
2021-11-06 00:46:24+00:00,1456784999693258754,ralphgot,0,0,en,2021,11,look like check account often try active card long time success automate system work speak representative incredibly rude help wait minute
2021-11-03 18:07:05+00:00,1455959732162813955,honeycombio,2,1,en,2021,11,want hear win strategy adopt opentelemetry join customer roundtable feature engineer
2021-11-02 13:15:04+00:00,1455523858962960386,TamaraK2014,0,0,en,2021,11,happens past business day
2021-10-29 16:10:04+00:00,1454118345700171776,msmytpen,0,0,en,2021,10,dmd wait hold long time
2021-10-29 11:48:51+00:00,1454052609220911105,NoHablaBullsh_t,0,0,en,2021,10,bad company ever dealt
2021-10-27 16:34:51+00:00,1453399808786505736,TamaraK2014,0,0,und,2021,10,ugh
2021-10-27 00:47:03+00:00,1453161286389358594,goomba82,0,0,en,2021,10,check rate amp move require account creation make sense turn account useless account company business recipe disaster data mining
2021-10-26 00:51:37+00:00,1452800047318388736,ralphgot,0,0,en,2021,10,try call customer service number give minute hold earlier sent email told call
2021-10-25 21:23:18+00:00,1452747620053667850,TamaraK2014,0,0,en,2021,10,long stay review
2021-10-25 21:17:35+00:00,1452746185324650503,CasualGuy4U,0,0,en,2021,10,thanks courtesy reply first tweet major account maturity issue customer service useless year happy refer customer point would recommend company snake want know contact
2021-10-24 19:59:39+00:00,1452364181617917965,DomainMonarch,0,0,en,2021,10,make almost impossible delete account sure want sell information long possible another kinda company scam
2021-10-23 21:33:26+00:00,1452025397240008707,mdgale,1,0,en,2021,10,finish first issue bam enjoy spent year nicely sum learning consumer credit industry amaze pickandshovel company pop stonecastle crb make create neobank turnkey
2021-10-22 20:32:13+00:00,1451647603758751748,lingstu6,0,0,en,2021,10,receive update email credit line card
2021-10-21 13:36:13+00:00,1451180527021555720,tearsheetco,1,2,en,2021,10,renaud laplanche present big bank theory talk creditled neobanks use credit attract monetize mainstream consumer tbbt virtual event amp free attend sign
2021-10-21 05:25:17+00:00,1451056978818740226,TheRealGr8Scott,0,0,en,2021,10,day row make payment
2021-10-20 09:50:04+00:00,1450761225747402752,AllDevOpsJobs,0,0,en,2021,10,look senior devops engineer remote remote
2021-10-19 14:16:52+00:00,1450465980480737299,Fintechnexus,2,1,en,2021,10,new podcast excite renaud laplanche join new episode fintech oneonone head link listen also listen anywhere podcasts available podcast
2021-10-13 14:35:01+00:00,1448296221479772162,ScarlettSieber,0,0,en,2021,10,buy pay later market expand fintech enter scene without interest
2021-10-12 21:06:52+00:00,1448032443634704391,GanjaAxel,0,0,en,2021,10,ask loan application withdrawn longer interested need loan receive email state receive request however tell closing loan
2021-10-12 11:10:11+00:00,1447882282975461381,AllDesignJobs,0,0,en,2021,10,seek senior visual designer san francisco
2021-10-11 21:30:36+00:00,1447676028214824965,Skruleena,0,0,en,2021,10,fix app online site able log two week tire reset password long hold literally resolution want account
2021-10-11 18:24:50+00:00,1447629280012345349,tearsheetco,1,0,en,2021,10,sponsor
2021-10-10 12:52:48+00:00,1447183331498528768,lingstu6,0,0,en,2021,10,upgrade send credit card check account upgrade
2021-10-08 15:00:12+00:00,1446490616993615875,ClearJunction,0,0,en,2021,10,fintech step buy pay later arena bnpl
2021-10-08 00:03:48+00:00,1446265033269387269,SDernim,1,0,en,2021,10,hope get sort bill like recently threw finance still recover time hard credit company use pandemic excuse incompetencedaylight robbery anyways send solidarity
2021-10-07 23:50:01+00:00,1446261562105344012,ValarMorDollars,0,0,en,2021,10,still yesterday today account negative extra see fiduciary responsibility patient money food med amp gas
2021-10-07 20:34:28+00:00,1446212352660152323,ValarMorDollars,2,0,en,2021,10,justin tell receive email process refund say escalate issue may today may also take business day
2021-10-07 20:18:00+00:00,1446208206255140869,ValarMorDollars,0,0,en,2021,10,get phone call back justin around sent request screenshot supportcom
2021-10-07 19:45:11+00:00,1446199948719136772,ValarMorDollars,0,0,en,2021,10,one hour callback alarm set another
2021-10-07 18:44:40+00:00,1446184718697910274,ValarMorDollars,0,0,en,2021,10,justin support say hear back manager within hour two clock start
2021-10-07 18:16:13+00:00,1446177558698119171,ValarMorDollars,0,0,en,2021,10,phone customer service one call back since morning still find lead manager speak absurd non response customer service email even fulfill request unacceptable
2021-10-07 18:14:03+00:00,1446177013618733058,dianamoon,0,0,en,2021,10,ridiculous
2021-10-07 17:01:24+00:00,1446158730752577539,isitis,0,0,en,2021,10,wow least number customer service website response email available require customer use email one get back timely matter
2021-10-07 16:50:35+00:00,1446156007609077761,ValarMorDollars,1,1,en,2021,10,hello heard anything back work customer service year
2021-10-07 14:59:51+00:00,1446128140313452554,ValarMorDollars,1,2,en,2021,10,like phone number contact page one available talk wait call back possibly trust
2021-10-07 14:59:43+00:00,1446128107581165568,ValarMorDollars,1,1,en,2021,10,per email amp website contact customer service email even email back say anything way even found phone number drop announcement log attempt fail
